formulaRank	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#all classifications	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	compoundId	mappingFeatureId	overallFeatureQuality
1	C22H22O10	[M - H2O + H]+	C22H21O9+	Shikimates and Phenylpropanoids	0.615	Phenolic acids (C6-C1)	0.614	Simple phenolic acids	0.566	Benzenoids	0.997	Benzene and substituted derivatives	0.991	Benzoic acids and derivatives	0.998	Phthalic acid and derivatives	0.924	p-Phthalate esters	0.937	Organic compounds; Alcohols and polyols; Benzoic acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Benzoyl derivatives; Organooxygen compounds; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Phthalic acid and derivatives; P-phthalic acid and derivatives; Dialkyl ethers; Carboxylic acid esters; Benzoic acid esters; Benzene and substituted derivatives; Benzenoids; Organic oxides; Phthalate esters; p-Phthalate esters; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	429.116	398	6.633	816974430113453116	816973431579572979	816973431579572978	1264	
4	C34H62N4O6	[M + H]+	C34H63N4O6+	Amino acids and Peptides	0.976	Oligopeptides	0.984	Microcolins and mirabimids	0.723	Organic acids and derivatives	1.000	Carboxylic acids and derivatives	0.998	Amino acids, peptides, and analogues	0.992	Peptides	0.711	Peptides	0.711	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acid esters; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Valine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	623.470	398	6.634	816974428800635591	816973431617321720	816973431617321719	1270	
1	C16H30O3	[M + Na]+	C16H30NaO3+	Fatty acids	0.960	Fatty acyls	0.628	Fatty alcohols	0.642	Lipids and lipid-like molecules	0.810	Fatty Acyls	0.811					Fatty Acyls	0.811	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Secondary alcohols; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	293.210	399	6.650	816974433926076649	816973431936088859	816973431936088858	1260	
6	C15H22N4S	[M + H]+	C15H23N4S+	Alkaloids	0.881	Histidine alkaloids	0.158	Imidazole alkaloids	0.157	Benzenoids	0.797							Benzenoids	0.797	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Organonitrogen compounds; Azoles; Benzenoids; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities	291.165	403	6.709	816974436845313165	816973432124832559	816973432124832558	1327	
1	C16H35NO2	[M + H]+	C16H36NO2+	Fatty acids	0.938	Spingolipids	0.596	Sphingoid bases	0.910	Organic nitrogen compounds	1.000	Organonitrogen compounds	1.000	Amines	0.997	Alkanolamines	0.962	1,2-aminoalcohols	0.951	Organic compounds; Alcohols and polyols; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; 1,2-aminoalcohols; Trialkylamines; Amines; Tertiary amines; Alkanolamines; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	274.273	405	6.746	816974443568783034	816973432359713608	816973432359713607	1317	
3	C15H22NO5P	[M + Na]+	C15H22NNaO5P+	Amino acids and Peptides	0.941	Small peptides	0.938	Aminoacids	0.735	Organic acids and derivatives	1.000	Carboxylic acids and derivatives	0.998	Amino acids, peptides, and analogues	0.964	Amino acids and derivatives	0.964	Alpha amino acids and derivatives	0.948	Organic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Organophosphorus compounds; Organic phosphonic acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Organic phosphonic acids; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	350.112	406	6.768	816974449830880036	816973432565234519	816973432561040214	1330	
1	C18H39NO3	[M + H]+	C18H40NO3+	Fatty acids	0.887	Spingolipids	0.201	Sphingoid bases	0.721	Organic nitrogen compounds	1.000	Organonitrogen compounds	1.000	Amines	0.999	Alkanolamines	0.973	1,2-aminoalcohols	0.964	Organic compounds; Alcohols and polyols; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; 1,2-aminoalcohols; Trialkylamines; Amines; Tertiary amines; Alkanolamines; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	318.299	409	6.810	816974448186712501	816973432959499130	816973432959499129	1339	
1	C37H62O12	[M + H]+	C37H63O12+	Polyketides	0.995	Polyethers	0.907	Polyether ionophores	0.942	Lipids and lipid-like molecules	0.846	Prenol lipids	0.515	Terpene glycosides	0.649	Diterpene glycosides	0.704	Diterpene glycosides	0.704	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Branched fatty acids; Hydroxy fatty acids; Monocarboxylic acids and derivatives; Dialkyl ethers; Carboxylic acids; Diterpenoids; Secondary alcohols; Diterpene glycosides; Carbonyl compounds; Oxanes; Terpene glycosides; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	699.433	409	6.815	816974475642629585	816973433190185870	816973433190185869	1343	
7	C31H64O16	[M + Na]+	C31H64NaO16+	Fatty acids	0.913	Fatty acyls	0.979	Fatty alcohols	0.591	Organic oxygen compounds	0.997	Organooxygen compounds	0.995	Carbohydrates and carbohydrate conjugates	0.893	Glycosyl compounds	0.493	O-glycosyl compounds	0.626	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Primary alcohols; Organooxygen compounds; Acetals; Secondary alcohols; Oxanes; O-glycosyl compounds; Polyols; Fatty Acyls; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	715.405	409	6.818	816974456176863469	816973433240517523	816973433240517522	1348	
2	C18H34O5	[M + H3N + H]+	C18H38NO5+	Fatty acids	0.926	Fatty acyls	0.432	Fatty alcohols	0.660	Lipids and lipid-like molecules	0.959	Fatty Acyls	0.910	Fatty alcohols	0.502			Fatty alcohols	0.502	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Hydroxy fatty acids; Monocarboxylic acids and derivatives; Carboxylic acids; Fatty alcohols; Secondary alcohols; Carbonyl compounds; Polyols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	348.273	410	6.829	816974465395944208	816973433500564396	816973433500564395	1359	
1	C16H32O3	[M + Na]+	C16H32NaO3+	Fatty acids	0.944	Fatty esters	0.372	Wax monoesters	0.319	Lipids and lipid-like molecules	0.772	Fatty Acyls	0.741					Fatty Acyls	0.741	Organic compounds; Lipids and lipid-like molecules; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Dialkyl ethers; Carboxylic acid esters; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	295.226	410	6.832	816974453496702543	816973433563478961	816973433563478960	1364	
1	C21H36O9	[M - H2O + H]+	C21H35O8+	Fatty acids	0.853	Fatty acyls	0.181	Fatty alcohols	0.204	Lipids and lipid-like molecules	0.885	Fatty Acyls	0.848	Fatty acid esters	0.638			Fatty acid esters	0.638	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Carboxylic acid derivatives; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; Polyols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	415.231	410	6.832	816974464741632755	816973433651559355	816973433651559354	1367	
1	C21H36O9	[M + Na]+	C21H36NaO9+	Polyketides	0.948	Macrolides	0.471	Open-chain polyketides	0.305	Organic oxygen compounds	1.000	Organooxygen compounds	0.999	Carbohydrates and carbohydrate conjugates	0.630			Carbohydrates and carbohydrate conjugates	0.630	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Ethers; Organooxygen compounds; Dialkyl ethers; Acetals; Secondary alcohols; Oxanes; Polyols; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	455.223	410	6.835	816974457967831595	816973433743834053	816973433743834052	1370	
1	C21H22N4O2	[M + Na]+	C21H22N4NaO2+	Alkaloids	0.685	Histidine alkaloids	0.257	Imidazole alkaloids	0.256	Benzenoids	0.959	Benzene and substituted derivatives	0.509					Benzene and substituted derivatives	0.509	Organic compounds; Organoheterocyclic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Azoles; Benzene and substituted derivatives; Benzenoids; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	385.165	410	6.837	816974482328351011	816973433844497359	816973433840303054	1362	
1	C16H35NO3	[M + H]+	C16H36NO3+	Fatty acids	0.995	Spingolipids	0.916	Sphingoid bases	0.967	Lipids and lipid-like molecules	0.519							Lipids and lipid-like molecules	0.519	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Secondary alcohols; 1,2-aminoalcohols; Amines; Alkanolamines; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	290.268	411	6.847	816974474065571041	816973433894829012	816973433890634707	1373	
3	C22H27N3O	[M + H]+	C22H28N3O+	Alkaloids	0.975	Tryptophan alkaloids	0.925	Ergot alkaloids	0.406	Organic acids and derivatives	0.658	Carboxylic acids and derivatives	0.609	Amino acids, peptides, and analogues	0.508	Amino acids and derivatives	0.507	Amino acids and derivatives	0.507	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Pyrroles; Indoles and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Quinolines and derivatives; Trialkylamines; Substituted pyrroles; Benzenoids; Amines; Tertiary amines; Indoles; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	350.225	411	6.850	816974478935158873	816973433940966361	816973433936772056	1350	
2	C11H24O3	[M + Na]+	C11H24NaO3+	Fatty acids	0.973	Fatty acyls	0.925	Fatty alcohols	0.965	Lipids and lipid-like molecules	0.828	Fatty Acyls	0.597					Fatty Acyls	0.597	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Primary alcohols; Organooxygen compounds; Secondary alcohols; Fatty Acyls; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	227.162	411	6.851	816974479740465327	816973434008075230	816973434003880925	1371	
1	C18H36O4	[M + H3N + H]+	C18H40NO4+	Fatty acids	1.000	Glycerolipids	0.988	Monoacylglycerols	0.996	Lipids and lipid-like molecules	0.999	Glycerolipids	0.978	Monoradylglycerols	0.988	Monoacylglycerols	0.980	1-monoacylglycerols	0.920	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Glycerolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Carboxylic acid derivatives; Monoacylglycerols; Monocarboxylic acids and derivatives; Carboxylic acid esters; 1-monoacylglycerols; Secondary alcohols; Carbonyl compounds; Polyols; 1,2-diols; Monoradylglycerols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	334.294	412	6.870	816974477253242706	816973434117127144	816973434117127143	1378	
1	C20H43NO4	[M + H]+	C20H44NO4+	Fatty acids	0.991	Spingolipids	0.093	Sphingoid bases	0.453	Organic nitrogen compounds	0.985	Organonitrogen compounds	0.990	Amines	0.990	Alkanolamines	0.909	1,2-aminoalcohols	0.884	Organic compounds; Alcohols and polyols; Ethers; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Dialkyl ethers; 1,2-aminoalcohols; Amines; Alkanolamines; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	362.325	412	6.873	816974506638537639	816973434217790450	816973434217790449	1379	
2	C17H33N3O2	[M + K]+	C17H33KN3O2+	Alkaloids	0.553	Tryptophan alkaloids	0.496	Simple indole alkaloids	0.253	Benzenoids	0.816	Benzene and substituted derivatives	0.514					Benzene and substituted derivatives	0.514	Organic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	350.218	414	6.904	816974547180682149	816973434465254406	816973434465254405	1386	
7	C19H26N4O	[M + Na]+	C19H26N4NaO+	Alkaloids	0.808	Nicotinic acid alkaloids	0.154	Pyridine alkaloids	0.155	Organoheterocyclic compounds	0.991	Diazinanes	0.825	Piperazines	0.810	Pyridinylpiperazines	0.639	Pyridinylpiperazines	0.639	Organic compounds; Organoheterocyclic compounds; Pyridines and derivatives; Phenylmethylamines; Piperazines; Organonitrogen compounds; Aminopyridines and derivatives; Organooxygen compounds; Pyridinylpiperazines; Trialkylamines; Benzene and substituted derivatives; Diazinanes; Benzenoids; Amines; Tertiary amines; Tertiary alkylarylamines; Benzylamines; N-alkylpiperazines; N-arylpiperazines; Imidolactams; Aralkylamines; Dialkylarylamines; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	349.197	414	6.905	816974522555922642	816973434528168971	816973434528168970	1387	
5	C40H70N4O4	[M + Na]+	C40H70N4NaO4+	Amino acids and Peptides	0.875	Oligopeptides	0.752	Lipopeptides	0.121	Organic acids and derivatives	0.998	Carboxylic acids and derivatives	0.993	Amino acids, peptides, and analogues	0.861	Amino acids and derivatives	0.838	Alpha amino acids and derivatives	0.805	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	693.529	421	7.010	816974560208191918	816973435295726678	816973435295726677	1416	
