row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,Mots_18102024_Foodomics_CSF1_S46.mzML Peak area,Mots_18102024_Foodomics_CSF1_S47.mzML Peak area,Mots_18102024_Foodomics_CSF1_S48.mzML Peak area,Mots_18102024_Foodomics_CSF2_S49.mzML Peak area,Mots_18102024_Foodomics_CSF2_S50.mzML Peak area,Mots_18102024_Foodomics_CSF2_S51.mzML Peak area,
2549,301.2123480360311,9.3192,,,,190,106,[M+Na]+,,2,2549;2529,278.2233,2703.766,2772.604,2960.907,3233.0447,3838.1975,3389.5667,
2560,335.150387758284,9.324969,,,,190,,,,,,,609.5944,653.8463,721.3784,806.3806,911.55225,865.2177,
2562,333.1498112235283,9.325653,,,,190,,,,,,,504.05475,531.3641,543.44525,666.38275,748.7429,707.99133,
2563,409.3812778419868,9.3269615,,,,190,,,,,,,4994.591,3350.5518,1409.2876,913.51227,1558.6967,906.7581,
2572,487.35881920511,9.337212,,,,,,,,,,,790.6013,837.9761,946.2372,943.9212,916.2198,968.5566,
2573,343.33766444043016,9.33845,,,,190,,,,,,,18162.938,5132.253,5631.4697,11858.066,27311.447,12427.157,
2594,575.4951821030492,9.3414755,,,,190,,,,,,,1338.7651,77.66304,44.52753,65.4519,10.727855,9.433781,
2576,443.33274882164807,9.3416605,,,,190,,,,,,,1110.196,1164.636,1375.7948,1372.7025,1416.1836,1392.9169,
2578,393.31362439381684,9.343167,,,,190,,,,,,,2712.0,0,0,0,0,0,
2579,613.5128382207806,9.343956,,,,190,,,,,,,0,0,0,468.99097,517.86975,458.1924,
2580,348.2859273454798,9.346097,,,,190,107,[M+Na]+,,2,2584;2580,325.29671,994.2612,1136.1602,1308.9829,729.1831,757.4252,772.7515,
2584,326.3039920269388,9.3486395,,,,190,107,[M+H]+,,2,2580;2584,325.29671,1813.5834,1899.3357,1852.676,964.1332,1018.51984,1021.64954,
2595,268.2622460377747,9.356989,,,,190,,,,,,,534.5207,661.45905,744.15845,932.2193,623.14703,988.31757,
2597,293.21054854220193,9.360892,,,,190,,,,,,,2459.6382,498.41586,187.05933,115.649185,285.07388,93.58707,
2603,350.26321947234777,9.364808,,,,172,,,,,,,612.5146,618.5701,695.0578,815.447,910.01495,794.6448,
2619,331.2829354434776,9.374054,,,,192,109,[M+H]+,,3,2619;2641;2632,330.27566,7069.459,7325.22,5360.1494,6544.0146,6999.3174,5296.054,
2620,507.40600814601197,9.37405,,,,192,108,[M+Na]+,,2,2620;2626,484.41739,224.62996,251.27444,188.59755,276.93158,293.8945,238.2031,
2624,313.2724521787511,9.375378,,,,192,109,[M+H-H2O]+,,3,2624;2641;2632,330.27566,19399.031,18306.115,13097.333,17268.422,17348.875,14334.504,
2626,523.3811572202715,9.375378,,,,192,108,[M+K]+,,2,2620;2626,484.41739,424.00177,470.1552,347.4751,524.0081,530.5535,407.40485,
2632,369.2387256149311,9.378066,,,,192,109,[M+K]+,,4,2619;2624;2641;2632,330.27566,471.91354,537.28357,380.176,546.1581,589.1585,440.31403,
2637,354.26828272142865,9.380753,,,,192,,,,,,,8949.327,9582.19,9162.398,12125.427,10068.76,8872.208,
2638,353.3139193039631,9.380759,,,,192,,,,,,,168.53712,212.51328,572.00256,273.14642,255.54994,189.38924,
2686,590.5300635311954,9.381439,,,,193,,,,,,,544.527,579.24835,219.43716,363.26154,474.48148,436.31418,
2641,353.26490117211165,9.382103,,,,192,109,[M+Na]+,,4,2619;2624;2641;2632,330.27566,46413.316,48030.824,40815.324,59092.57,56881.594,50632.914,
2655,282.5321949273378,9.4163475,,,,193,,,,,,,621.11523,658.3315,395.20636,958.21136,729.2483,219.40308,
2665,282.278337516896,9.419723,,,,193,110,[M+NH4]+,,3,2665;2673;2667,264.24429,74581.56,74233.305,82681.27,93405.734,80764.53,94983.766,
2667,265.2514334306834,9.420394,,,,193,110,[M+H]+,,2,2665;2667,264.24429,1898.1969,1892.5254,2185.4255,2326.1301,1949.835,2435.3884,
2673,247.24090082908046,9.423091,,,,193,110,[M+H-H2O]+,,2,2665;2673,264.24429,697.5783,719.3902,859.89276,965.88824,758.2488,981.2235,
2674,282.6461964136618,9.423088,,,,193,,,,,,,637.876,660.29724,773.5023,955.5319,784.72845,1032.2094,
2675,283.2813804238844,9.423089,,,,193,,,,,,,24586.068,24664.096,28148.293,33443.81,27849.615,34514.406,
2676,282.3476254038765,9.423756,,,,193,,,,,,,2652.8606,2709.7007,3242.373,4102.1235,3136.446,4354.1255,
2679,563.5491726823055,9.425111,,,,193,111,[2M+H]+,,2,2679;2696,281.27087,24825.117,25022.703,30765.898,38327.086,28355.928,40257.14,
2700,282.2253678303974,9.428369,,,,,,,,,,,205.92628,55.278786,295.2544,358.30954,54.405975,223.82336,
2696,304.25980903907896,9.431155,,,,193,111,[M+Na]+,,3,2679;2665;2696,281.27087,17946.725,18879.86,23338.377,34086.355,24188.49,36286.926,
2702,551.5491409765597,9.445153,,,,196,,,,,,,490.0505,581.75165,636.44415,505.05777,601.8258,609.62006,
2723,282.38376095989065,9.447399,,,,193,,,,,,,1274.3678,100.156876,1609.7887,1994.0673,121.68446,2204.192,
2707,379.2803800528199,9.448472,,,,196,112,[M+Na]+,,2,2706;2707,356.29117,2242.9658,2513.674,2723.4539,1124.1453,1625.413,1299.4862,
2706,339.2878833651651,9.452424,,,,196,112,[M+H-H2O]+,,2,2706;2707,356.29117,890.4474,1014.2219,948.6514,344.9954,595.31744,429.7717,
2719,382.20265736105904,9.473991,,,,,,,,,,,142.40665,69.28508,191.4729,260.58307,255.43932,290.93604,
2717,500.3919050885479,9.47665,,,,179,,,,,,,679.3564,693.53503,620.3641,254.45276,290.94122,248.31349,
2722,279.2306739292125,9.486969,,,,,,,,,,,804.05426,811.51483,754.1585,414.06693,544.44476,422.9974,
2725,479.3114325781567,9.492739,,,,,,,,,,,383.03214,396.40106,452.57965,245.55681,300.9994,270.95123,
2728,496.3380896431748,9.499764,,,,,,,,,,,2560.442,2487.9421,2414.4233,910.39246,955.7832,1023.40967,
2730,413.32207045083743,9.506194,,,,,,,,,,,239.59814,248.01276,285.94305,465.29837,293.43192,281.1776,
2736,270.27797541031174,9.506592,,,,196,,,,,,,1835.325,1221.6367,2152.9414,2399.761,2176.4907,2600.1404,
2739,520.3379954666634,9.525303,,,,196,113,[M+H]+,,2,2741;2739,519.33095,26370.648,26283.152,26013.541,8624.562,8890.11,9573.101,
2740,427.24734995305,9.529166,,,,196,114,[M+Na]+,,2,2742;2740,404.25822,1271.1915,1323.5592,1487.7898,1894.0723,1995.8251,2152.1543,
2741,542.3203999360315,9.529956,,,,196,113,[M+Na]+,,2,2741;2739,519.33095,2127.3044,2057.9246,2153.8433,484.35245,549.344,510.81146,
2742,405.2655893204513,9.533035,,,,196,114,[M+H]+,,2,2742;2740,404.25822,1078.8258,1069.0275,1010.69446,1196.0284,1297.5803,1510.1842,
2755,247.2408426497891,9.544114,,,,201,,,,,,,553.919,549.09875,565.7216,395.26984,396.40106,406.47757,
2747,543.3289841961314,9.546842,,,,196,,,,,,,631.09766,613.1621,652.7361,63.251587,171.51927,181.48955,
2749,522.2813386206312,9.555578,,,,,,,,,,,443.59445,405.29254,443.23465,107.62709,136.64928,154.57707,
2754,265.2512870122996,9.5602865,,,,201,,,,,,,2593.695,2658.1575,2775.9521,1660.8401,1826.2524,1772.3914,
2721,282.24276574157716,9.56149,,,,,,,,,,,871.43427,839.9683,221.08221,651.3994,390.24048,30.02067,
2764,357.2985417975451,9.564277,,,,201,115,[M+H]+,,3,2769;2764;2767,356.29124,22797.96,24479.244,24652.957,11925.4,14724.194,12106.396,
2766,339.2880123194828,9.564946,,,,201,115,[M+H-H2O]+,,3,2769;2766;2767,356.29124,11959.269,12888.586,14022.865,6619.268,7557.9854,6691.893,
2767,379.28053587222684,9.5649805,,,,201,115,[M+Na]+,,4,2769;2764;2766;2767,356.29124,43692.19,47839.91,55850.777,37426.125,42315.316,39018.508,
2768,374.3242153665573,9.564986,,,,201,,,,,,,308.31,400.4907,383.73465,240.79561,299.03952,235.21404,
2769,395.25423913713354,9.565656,,,,201,115,[M+K]+,,4,2769;2764;2766;2767,356.29124,617.7301,734.9719,854.6747,453.9157,559.7054,505.68765,
2758,379.3310250266465,9.566975,,,,201,,,,,,,189.98523,291.3718,376.31943,73.94416,136.6372,37.24595,
2779,245.2252358918754,9.574353,,,,201,,,,,,,1034.5001,1022.9358,1040.4897,617.44244,707.8829,645.5451,
2787,264.2391897072664,9.578403,,,,201,,,,,,,946.3564,962.7373,301.1109,611.10474,492.17297,610.7086,
2783,263.2357558077353,9.578415,,,,201,,,,,,,5509.9634,5487.2896,5248.376,3473.6316,3975.7107,3499.3381,
2786,281.24628819354194,9.580441,,,,201,,,,,,,10733.715,10500.866,10767.496,6978.5693,7796.112,6944.904,
2785,561.485904690278,9.581071,,,,201,,,,,,,3042.756,266.4382,265.19806,122.01828,118.685455,37.549595,
2790,457.3483117072739,9.586975,,,,,,,,,,,454.47092,428.1061,501.76517,515.1815,583.33264,560.03046,
2792,397.381365923102,9.593125,,,,201,,,,,,,8534.56,8292.885,9272.197,9039.171,8627.867,12797.32,
2794,409.3812913853405,9.595094,,,,201,,,,,,,4055.7039,2856.861,1556.0181,993.7148,911.74866,991.6997,
2795,508.3380321225759,9.597725,,,,,,,,,,,452.33365,460.49268,541.88324,165.2086,158.44498,186.1761,
2798,335.25101430745787,9.60092,,,,201,,,,,,,590.69135,689.8683,1255.5786,573.44305,699.01953,615.00635,
2825,601.4764370547583,9.611266,,,,201,,,,,,,7455.857,2736.43,4216.8867,160.20949,5.032242,5.2838287,
2800,602.4806841192349,9.613927,,,,201,,,,,,,3089.7131,1656.6533,931.73224,0,0,0,
2815,647.492161559008,9.613997,,,,,,,,,,,1269.1041,1526.4644,919.75275,804.10266,1076.7142,1339.1543,
2816,497.39487337844895,9.615256,,,,,,,,,,,549.99164,635.5661,920.4371,1163.3141,1362.9979,1928.9209,
2791,295.24264318656833,9.622806,,,,201,,,,,,,4154.5107,3801.3242,3434.9275,471.01376,505.5508,428.29678,
2822,337.16595755318104,9.622975,,,,201,,,,,,,1611.8953,1667.7104,1778.2496,1857.3267,2143.056,1945.4572,
2824,760.5847706695287,9.624086,,,,189,,,,,,,1542.0759,2154.828,1428.5592,1267.8892,1479.4635,219.45142,
2835,469.32731199362496,9.632983,,,,201,,,,,,,963.987,880.9058,1041.7272,1609.9664,1523.5698,930.05396,
2840,308.29342635636874,9.643064,,,,185,116,[M+H]+,,2,2840;2841,307.28617,2027.7964,1927.7056,2330.1497,3434.798,2699.0798,3570.065,
2841,330.27540668335695,9.644309,,,,185,116,[M+Na]+,,2,2840;2841,307.28617,609.47845,603.3375,920.6342,1640.9005,1333.1285,1696.7795,
2843,552.4970793638175,9.648007,,,,195,,,,,,,4.8761272,1522.18,879.94086,2828.6704,1835.1798,1490.836,
2851,534.4863499509908,9.662129,,,,195,,,,,,,365.99203,5621.3037,8424.28,9973.073,6355.022,5162.6924,
2858,574.4777345984454,9.663661,,,,195,,,,,,,26.899788,1850.4956,3328.0547,4095.8647,2855.6533,2973.5393,
2853,363.27309544416966,9.670917,,,,201,,,,,,,252.64807,215.02928,0,313.73767,275.1256,295.3158,
2859,371.2391783792332,9.675328,,,,201,,,,,,,707.22144,622.192,0,1106.3198,1057.773,1096.3696,
2861,501.3885293951884,9.67637,,,,201,,,,,,,870.0755,891.648,943.2308,549.4618,522.02216,553.9076,
2885,535.4867066459926,9.676525,,,,,,,,,,,944.7085,2158.9536,1865.0889,1121.146,1701.2468,1633.9873,
2862,367.28053681388855,9.678188,,,,201,117,[M+Na]+,,2,2864;2862,344.29138,676.35913,686.3749,791.2619,1135.0444,1038.442,979.4937,
2823,575.4803953363414,9.679336,,,,,,,,,,,960.2404,1143.6498,495.82852,149.06808,277.91736,515.1447,
2864,327.2881577016388,9.681908,,,,201,117,[M+H-H2O]+,,2,2864;2862,344.29138,251.63112,251.71764,230.88785,284.11026,248.94707,229.23851,
2865,500.3929081778079,9.681928,,,,201,,,,,,,2172.2192,2286.58,2369.271,890.47565,936.30164,955.9217,
2868,554.5029289212988,9.700684,,,,195,,,,,,,4.953787,1166.5492,1183.3843,1329.8074,411.45868,878.9167,
2837,553.473255364528,9.703044,,,,,,,,,,,38.747406,381.96878,121.989716,449.49954,864.8615,659.18024,
2870,522.3537249401619,9.705363,,,,204,,,,,,,19363.207,19811.668,20598.188,9549.653,9640.68,10304.262,
2882,575.4814641127916,9.713603,,,,204,,,,,,,2001.7648,433.51404,1638.6174,1973.531,724.4276,1529.2512,
2872,296.2927656391475,9.715983,,,,204,,,,,,,2091.9707,1996.0039,3150.2358,4372.963,2968.4487,4692.67,
2879,544.3355466158661,9.72799,,,,204,,,,,,,1883.0544,2008.0391,2558.5361,821.4698,925.4583,847.6412,
2881,540.5332378474383,9.730595,,,,,,,,,,,18.342346,4.838669,913.4365,1090.465,1186.3896,789.92487,
2883,479.31149587639715,9.731828,,,,204,118,[M+Na]+,,2,2883;2886,456.32236,413.2748,484.0683,840.17194,511.06375,575.815,578.5896,
2890,397.38140159321875,9.73503,,,,204,,,,,,,5948.5337,4780.7593,7000.597,9178.565,8764.118,16253.566,
2886,439.31916168220476,9.735055,,,,204,118,[M+H-H2O]+,,2,2883;2886,456.32236,814.14795,782.56244,897.4568,602.37506,563.31946,599.6738,
2894,409.38137880807386,9.747878,,,,206,,,,,,,8349.315,2315.8462,1925.5155,1317.7646,1293.2578,1247.2366,
2900,415.22288185473445,9.753008,,,,206,,,,,,,312.39413,337.2723,326.42764,192.51018,202.6369,225.50113,
2901,345.1922319952642,9.753606,,,,206,,,,,,,718.3265,766.69073,972.4816,1066.2439,1170.2742,1139.3217,
2903,343.3377384813746,9.754174,,,,206,,,,,,,29098.658,30862.383,23135.44,25676.783,31150.844,25597.84,
2904,377.21844994444683,9.754877,,,,206,,,,,,,408.41168,442.94067,660.31604,774.9028,917.4772,824.8198,
2905,343.19147878862077,9.754938,,,,206,,,,,,,829.4232,886.25867,1085.4401,1247.9069,1399.0914,1320.6866,
2906,518.3200657425117,9.756842,,,,206,119,[M+Na]+,,2,2915;2906,495.33088,3121.598,3216.7795,4244.3105,1130.3176,1224.3779,1211.4623,
2910,433.23347159419563,9.7581415,,,,206,,,,,,,465.39627,477.48813,591.0883,318.70407,353.4442,377.39896,
2913,327.2199449558902,9.761373,,,,206,,,,,,,292.78915,313.94162,482.3844,514.69434,568.8326,533.79,
2915,496.33818258051883,9.763247,,,,206,119,[M+H]+,,2,2915;2906,495.33088,29786.992,30468.479,31695.34,12145.844,12319.32,12648.955,
2856,577.5020187172559,9.763391,,,,,,,,,,,2928.2405,2801.8867,203.99878,350.1262,399.41205,858.1203,
2877,585.4829101733792,9.763513,,,,,,,,,,,1225.447,24.323078,208.22568,436.7982,0,0,
2891,553.4658481945254,9.782883,,,,,,,,,,,538.6329,166.19576,1023.5142,1522.3204,1788.0294,1811.3881,
2926,477.2953648340611,9.78992,,,,,,,,,,,157.86847,171.5952,443.6864,201.31947,224.5864,217.44559,
2930,381.20523887053577,9.805737,,,,,,,,,,,136.58215,139.04251,279.464,334.86325,301.9806,327.08896,
2921,475.4130581675085,9.807462,,,,206,,,,,,,382.47095,103.5784,381.93256,347.6385,214.52917,551.21747,
2935,568.5718598997415,9.829736,,,,,,,,,,,651.1227,510.7567,517.8019,1271.5807,949.0324,1023.71704,
2959,455.3219336460284,9.832642,,,,,,,,,,,174.16034,117.61901,193.03279,127.091515,51.680862,134.78612,
2940,306.27552028157737,9.848069,,,,208,120,[M+Na]+,,2,2944;2940,283.28645,585.684,770.6187,2672.817,3565.5786,2967.1367,4499.3257,
2941,371.2209522248391,9.848103,,,,208,,,,,,,157.22464,189.49084,413.39536,919.3083,556.5079,590.37964,
2943,284.2923645711572,9.849944,,,,208,,,,,,,8034.6646,9240.447,17344.06,20211.932,16044.497,22637.87,
2944,567.5804612496996,9.850573,,,,208,120,[2M+H]+,,2,2944;2940,283.28645,203.43909,290.6316,787.5419,1159.0149,672.6429,1497.0029,
2945,381.29600031675767,9.852458,,,,208,121,[M+Na]+,,3,2950;2949;2945,358.30693,2090.0024,2106.7913,5467.389,6462.756,5839.0127,5902.768,
2948,559.4701012705445,9.854484,,,,214,,,,,,,704.7064,629.65735,0,0,0,0,
2949,359.31428697257934,9.855586,,,,208,121,[M+H]+,,2,2949;2945,358.30693,1039.0737,994.51764,1037.7236,1189.3337,996.94696,917.48785,
2950,341.3036949232683,9.856208,,,,208,121,[M+H-H2O]+,,2,2950;2945,358.30693,3060.6956,2839.9697,3047.3599,3311.5776,2757.8135,2594.0107,
2951,278.2183939177145,9.862108,,,,214,,,,,,,561.3605,1094.5804,0,0,0,0,
2965,295.2218005816709,9.865081,,,,214,,,,,,,60691.734,57455.23,1108.7737,1260.2238,1248.7113,30.410294,
2954,277.2150331451762,9.866257,,,,214,,,,,,,6560.313,6171.492,32.5933,8.52068,4.705343,0,
2987,371.21784485438235,9.872189,,,,,,,,,,,185.30023,207.03882,345.81277,508.15005,491.6129,467.83267,
2957,506.527743323044,9.874161,,,,214,,,,,,,1306.4115,1829.2363,3126.298,2042.6046,1040.3981,1044.4456,
2960,591.4967974220372,9.88565,,,,214,,,,,,,1425.058,481.66028,50.985607,94.688515,14.652359,49.741116,
3021,284.2830278413712,9.8879,,,,,,,,,,,1672.1357,5645.6704,9316.987,11214.106,1169.6053,13380.595,
2964,594.507377301339,9.892442,,,,214,122,[M+NH4]+,,3,2990;2974;2964,576.48167,1200.617,1323.4001,0,0,0,0,
2970,599.3622827313952,9.898325,,,,,,,,,,,1160.3248,1282.5537,0,0,0,0,
2979,585.4831126978544,9.899938,,,,194,,,,,,,449.40125,5.6796956,965.07983,1047.8729,0,0,
2995,601.4750585883697,9.902364,,,,,,,,,,,5680.344,9911.151,207.97746,390.89023,46.598263,22.57521,
2975,617.267860356398,9.904714,,,,,,,,,,,315.077,334.51346,468.34647,207.15007,231.29459,231.40335,
2990,599.4632087553529,9.910562,,,,214,122,[M+Na]+,,2,2990;2964,576.48167,66343.586,68002.38,911.0228,1011.25336,1113.6177,36.849873,
2981,600.4661290670163,9.91543,,,,214,,,,,,,26814.434,14999.002,334.6075,549.5234,211.572,0,
2974,577.5047297887783,9.916289,,,,214,122,[M+H]+,,2,2974;2964,576.48167,9026.669,8790.828,53.34961,102.25079,342.7057,384.78564,
2985,577.2753833763087,9.922065,,,,,,,,,,,981.16064,1012.7249,911.39655,389.84897,424.66907,462.1657,
2994,343.3377575614768,9.923975,,,,209,,,,,,,10224.873,4453.663,12621.071,10797.862,15386.079,14226.976,
3000,475.4130261316377,9.929695,,,,209,,,,,,,184.95609,159.031,367.20337,2034.589,1764.0605,2258.817,
3018,419.35047795965573,9.9391365,,,,214,,,,,,,482.32675,447.76562,1021.4024,2889.4653,3260.2231,3094.9312,
3005,409.3814042738024,9.940422,,,,214,,,,,,,3453.097,2233.2375,1566.4204,1154.7542,950.6702,1135.8164,
3009,435.3582980651786,9.941825,,,,214,,,,,,,500.98883,657.776,134.80981,202.85448,263.15683,94.86745,
3004,337.26468947901543,9.943087,,,,214,,,,,,,351.7276,249.47978,303.73004,761.1192,507.74237,507.27597,
3012,375.2850531950966,9.943639,,,,214,,,,,,,300.99014,351.7252,682.2116,489.69922,561.3985,557.44806,
3017,337.18115134065135,9.947528,,,,214,,,,,,,738.38586,825.054,1147.3569,1018.3467,1169.8383,1151.88,
3019,393.2962802974079,9.948767,,,,214,,,,,,,114.51389,123.993164,426.76413,241.71541,288.63144,354.60638,
2998,615.4315457517994,9.949953,,,,214,,,,,,,2648.4792,2089.163,17.071465,4.4351807,20.214733,4.325748,
3038,353.2961270639318,9.950681,,,,,,,,,,,120.743416,257.96902,522.2856,168.91518,428.85358,344.23672,
3030,247.2409166519625,9.956473,,,,215,,,,,,,563.423,664.8219,749.4264,490.2238,552.86884,515.7011,
3020,266.2548107761151,9.956478,,,,215,,,,,,,569.581,457.99118,428.9101,511.63004,354.41235,352.64157,
2997,553.4587657804203,9.957147,,,,209,,,,,,,535.8029,341.08228,3191.5132,4792.128,5361.127,5553.575,
3015,792.5933497587326,9.957524,,,,214,,,,,,,4.5384536,4.036806,475.37723,616.6361,699.3938,250.44719,
3031,283.26204571370863,9.957742,,,,215,,,,,,,9554.509,10459.607,10393.543,7397.822,9445.08,7562.212,
3032,297.2690540550758,9.957742,,,,215,,,,,,,2365.9731,2216.504,1378.1821,977.1817,1064.1681,984.39325,
3034,395.3657282866118,9.959025,,,,215,,,,,,,495.9356,524.7693,457.72327,333.2602,323.1041,327.46344,
3037,265.25144140318554,9.959667,,,,215,,,,,,,3668.9802,3217.6309,4629.764,2709.4722,2980.469,2772.9866,
3042,544.3356493000988,9.966788,,,,215,123,[M+Na]+,,2,3053;3042,521.34649,8696.65,9032.319,12177.372,3311.7046,3691.3992,3588.4578,
3050,334.30889877326393,9.974928,,,,,,,,,,,631.81616,736.3277,865.4754,1231.6113,1345.6711,1302.2349,
3026,356.2903636978465,9.976297,,,,215,,,,,,,25.504728,37.027218,202.76369,336.74435,347.15833,404.05893,
3044,525.3628329591676,9.976537,,,,215,,,,,,,506.04105,566.40784,629.68726,96.58429,240.49268,179.5235,
3053,522.3538221954982,9.977147,,,,215,123,[M+H]+,,2,3053;3042,521.34649,63547.613,64855.18,67964.086,30546.432,31426.473,31397.172,
3049,522.2737753083469,9.981768,,,,,,,,,,,400.3465,399.59558,515.0167,137.01323,41.822975,61.902946,
3057,697.4883331408782,9.982387,,,,215,,,,,,,259.68964,290.87234,318.76306,345.22873,273.42386,237.30656,
3051,522.4102163222665,9.991672,,,,215,,,,,,,306.02914,326.17566,420.03915,8.873751,8.172909,5.89149,
3064,413.3762514199955,9.997981,,,,198,,,,,,,25559.645,26156.873,4119.8955,5100.7124,5214.091,2745.027,
3086,590.5487010007658,10.005831,,,,205,,,,,,,69.401505,18.457178,949.188,801.73773,1224.1116,408.31418,
3072,267.26605784312363,10.012906,,,,216,,,,,,,372.28146,361.3635,328.81055,437.64572,370.8797,379.44904,
3077,359.3142994226598,10.01423,,,,216,124,[M+H]+,,3,3087;3077;3080,358.30698,12273.324,12400.31,10715.107,16850.24,14317.643,14931.103,
3078,770.6117388653356,10.014225,,,,205,,,,,,,226.92267,153.82588,1277.3492,1843.9174,1735.3196,476.50717,
3085,381.34473029591385,10.014897,,,,216,,,,,,,41.31341,50.37825,123.21268,370.13785,303.97504,340.39047,
3080,397.2700159564104,10.0149,,,,216,124,[M+K]+,,4,3087;3077;3081;3080,358.30698,504.36862,595.14404,640.74866,991.74304,916.27783,941.8536,
3081,341.30376257684844,10.014914,,,,216,124,[M+H-H2O]+,,3,3087;3081;3080,358.30698,26794.32,26180.262,22297.236,34021.355,28422.436,29946.363,
3087,381.29620354058324,10.016897,,,,216,124,[M+Na]+,,4,3087;3077;3081;3080,358.30698,41944.52,46166.18,45986.23,66988.09,63272.637,66055.34,
3090,752.6012131205601,10.018922,,,,205,,,,,,,922.7534,930.6165,2647.4812,3550.5205,3369.8647,1308.7864,
3023,639.4937876989092,10.019966,,,,,,,,,,,1257.2875,1196.7238,2589.7039,3141.9233,238.75313,483.4254,
3094,565.428236793013,10.020261,,,,216,,,,,,,257.08102,300.31332,287.48395,640.7382,546.2319,628.3548,
3105,561.4870725509097,10.021841,,,,210,,,,,,,6787.8496,27.035229,11.593668,9.21887,0,0,
3096,557.4440086303293,10.022255,,,,216,,,,,,,413.85663,505.54105,804.09985,726.69836,610.4329,671.2757,
3103,693.5520211356612,10.031733,,,,,,,,,,,0,505.76877,471.52115,606.76135,393.01474,470.71124,
3114,310.35076697719506,10.04684,,,,,,,,,,,11.4844055,28.725681,36.529522,107.51339,47.535652,43.870174,
3109,310.30922953177003,10.046849,,,,212,125,[M+H]+,,2,3109;3117,309.30199,14941.901,16326.213,19227.443,24998.467,22931.555,26525.85,
3111,293.2828255878945,10.04882,,,,200,,,,,,,174.81786,75.17233,223.30579,312.28043,277.48346,336.5448,
3116,602.4896992139286,10.052646,,,,210,,,,,,,4040.0981,78.50065,9.533996,4.660454,0,0,
3113,619.6116006400918,10.05342,,,,212,125,[2M+H]+,,2,3117;3113,309.30199,280.19363,324.05997,483.22882,791.9783,727.95715,966.2296,
3121,601.4758299244585,10.058703,,,,210,,,,,,,13750.442,498.84882,19.364367,40.388206,3.9929466,0,
3120,333.2944016223448,10.059258,,,,212,,,,,,,218.27136,298.9945,431.05695,482.73557,599.07684,738.6808,
3117,332.29107412431,10.060589,,,,212,125,[M+Na]+,,3,3109;3117;3113,309.30199,1285.2552,1665.131,2342.477,2729.0574,3051.5278,3538.4211,
3119,792.5935976899896,10.060603,,,,,,,,,,,9.1206665,9.035034,554.0968,162.44328,729.7601,199.18375,
3147,427.26554662353374,10.089378,,,,220,126,[M+H-H2O]+,,2,3147;3153,444.26104,4.190049,3.8929396,9151.129,23.007256,39.228127,27.825191,
3127,524.297057961262,10.093249,,,,202,,,,,,,665.5082,641.0875,546.9523,249.61148,213.51247,251.11038,
3128,339.3244409153997,10.093896,,,,202,,,,,,,497.20184,1345.3695,1723.2675,1732.7886,1090.591,1068.0273,
3129,298.3092712825828,10.095792,,,,,,,,,,,189.7819,264.99994,211.23375,385.27286,299.826,463.32318,
3131,337.18120517462927,10.098878,,,,203,,,,,,,218.69655,608.87164,369.90698,425.44336,520.95984,504.44238,
3133,580.5282047541954,10.105069,,,,,,,,,,,2023.4126,285.2394,267.35434,320.38263,30.158686,61.57509,
3135,339.181602710287,10.106597,,,,,,,,,,,514.2242,636.68066,433.45084,440.5836,592.42053,567.8728,
3134,454.2911172354622,10.107558,,,,,,,,,,,1072.3091,535.70306,483.24802,566.1431,253.08913,282.18762,
3137,595.4315731476996,10.11545,,,,213,127,[M+Na]+,,2,3132;3137,572.44231,2755.8145,0,0,0,0,0,
3140,452.27562245776363,10.119981,,,,213,,,,,,,896.4903,298.78772,233.94737,265.9692,57.39903,82.825836,
3136,480.5121770187646,10.126109,,,,203,,,,,,,359.06485,1133.4401,371.2303,74.78664,11.989647,146.42049,
3139,506.5278156098772,10.129464,,,,,,,,,,,757.44116,1100.6162,2136.9436,706.88727,339.9403,641.6852,
3144,430.25002971149274,10.135467,,,,220,129,[M+H-H2O]+,,2,3144;3155,447.25349,0,0,346.23795,0,0,0,
3145,469.2420344629336,10.135467,,,,220,128,[M+Na]+,,2,3145;3148,446.25276,0,0,1651.1058,0,0,0,
3146,597.4467182478053,10.1375675,,,,213,,,,,,,2844.6716,0,0,0,0,0,
3148,429.2494244568489,10.139184,,,,220,128,[M+H-H2O]+,,2,3145;3148,446.25276,0,0,1567.7191,0,0,0,
3132,573.4495485654936,10.139874,,,,213,127,[M+H]+,,2,3132;3137,572.44231,767.31036,3.6734676,0,0,0,0,
3150,428.2519748470958,10.142883,,,,220,130,[M+H-H2O]+,,2,3154;3150,445.25519,0,0,3403.9482,0,0,0,
3153,467.2424670293978,10.142883,,,,220,126,[M+Na]+,,2,3147;3153,444.26104,0,0,9429.962,0,0,0,
3154,468.24432998111996,10.142883,,,,220,130,[M+Na]+,,2,3154;3150,445.25519,0,0,3554.554,0,0,0,
3155,470.24287614084244,10.142883,,,,220,129,[M+Na]+,,2,3144;3155,447.25349,0,0,367.68448,0,0,0,
3157,479.3113383528248,10.149151,,,,,,,,,,,252.1312,410.91772,467.87918,155.46996,220.47818,196.23009,
3158,485.35832618702653,10.151286,,,,,,,,,,,119.64654,182.59424,198.69261,38.371696,58.64232,72.69645,
3151,441.2856927308674,10.173695,,,,220,,,,,,,0,0,3600.1924,0,3.8265848,3.8751755,
