formulaRank	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#all classifications	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	compoundId	mappingFeatureId	overallFeatureQuality
1	C18H33NO2	[M + H]+	C18H34NO2+	Terpenoids	0.273	Fatty amides	0.234	Open-chain polyketides	0.205	Lipids and lipid-like molecules	0.510							Lipids and lipid-like molecules	0.510	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carbonyl compounds; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	296.257	498	8.301	816700484981151738	816699112445231652	816699112445231651	1840	
1	C14H34N4O	[M + Na]+	C14H34N4NaO+	Fatty acids	0.270	Ornithine alkaloids	0.316	Polyamines	0.541	Organic nitrogen compounds	0.999	Organonitrogen compounds	0.994					Organonitrogen compounds	0.994	Organic compounds; Organonitrogen compounds; Organooxygen compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	297.260	498	8.303	816700486105225824	816699112625586734	816699112621392429	1843	
1	C18H26N2O4	[M + H]+	C18H27N2O4+	Amino acids and Peptides	0.538	Small peptides	0.418	Dipeptides	0.204	Organic acids and derivatives	0.953	Carboxylic acids and derivatives	0.944	Amino acids, peptides, and analogues	0.773	Amino acids and derivatives	0.772	Amino acids and derivatives	0.772	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Carbonyl compounds; Trialkylamines; Benzene and substituted derivatives; Amines; Tertiary amines; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities	335.196	499	8.322	816700492153413664	816699113032434243	816699113032434242	1835	
3	C18H31B	[M + Na]+	C18H31BNa+	Terpenoids	0.994	Monoterpenoids	0.869	Pinane monoterpenoids	0.808	Organoheterocyclic compounds	0.261	Metalloheterocyclic compounds	0.406	Borinanes	0.730			Borinanes	0.730	Organic compounds; Lipids and lipid-like molecules; Prenol lipids; Organometallic compounds; Organometalloid compounds; Organoboron compounds; Borinanes; Organic salts; Organic metalloid salts; Organic metal salts; Hydrocarbon derivatives; Alkylboranes; Dialkylboranes; Trialkylboranes; Chemical entities	280.244	500	8.329	816700491520073416	816699113133097544	816699113133097543	1884	
8	C14H28N6S	[M + Na]+	C14H28N6NaS+	Alkaloids	0.885	Histidine alkaloids	0.341	Imidazole alkaloids	0.347	Organoheterocyclic compounds	0.795	Triazines	0.450	1,3,5-triazines	0.609			1,3,5-triazines	0.609	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Organonitrogen compounds; Sulfenyl compounds; 1,3,5-triazines; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities	335.200	500	8.342	816700494221206622	816699113233760846	816699113233760845	1891	
1	C15H22O	[M + H]+	C15H23O+	Terpenoids	0.984	Sesquiterpenoids	0.961	Bisabolane sesquiterpenoids	0.373	Benzenoids	0.512							Benzenoids	0.512	Organic compounds; Lipids and lipid-like molecules; Ketones; Prenol lipids; Organooxygen compounds; Carbonyl compounds; Benzenoids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	219.173	501	8.348	816700486931504069	816699113326035540	816699113326035539	1858	
9	C15H24N10O	[M + Na]+	C15H24N10NaO+	Alkaloids	0.759	Pseudoalkaloids (transamidation)	0.282	Purine alkaloids	0.479	Organoheterocyclic compounds	0.998	Imidolactams	0.518					Imidolactams	0.518	Organic compounds; Organoheterocyclic compounds; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Azoles; Amines; Imidolactams; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	383.203	501	8.350	816700497920584420	816699113598665366	816699113594471060	1864	
1	C18H39NO4	[M + Na]+	C18H39NNaO4+	Fatty acids	0.998	Spingolipids	0.595	Sphingoid bases	0.900	Organic nitrogen compounds	0.987	Organonitrogen compounds	0.987	Amines	0.751	Alkanolamines	0.749	1,2-aminoalcohols	0.583	Organic compounds; Alcohols and polyols; Ethers; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Dialkyl ethers; Secondary alcohols; 1,2-aminoalcohols; Amines; Alkanolamines; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	356.279	501	8.350	816700494229595236	816699113787409063	816699113779020454	1865	
1	C16H22O4	[M + H]+	C16H23O4+	Terpenoids	0.953	Sesquiterpenoids	0.957	Bisabolane sesquiterpenoids	0.199	Organic acids and derivatives	0.879	Carboxylic acids and derivatives	0.860	Carboxylic acid derivatives	0.620	Carboxylic acid esters	0.613	Carboxylic acid esters	0.613	Organic compounds; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Carboxylic acid esters; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	279.158	501	8.351	816700494548362473	816699113871295148	816699113871295147	1868	
2	C9H10O5	[M - H2O + H]+	C9H9O4+	Shikimates and Phenylpropanoids	0.929	Phenylethanoids (C6-C2)	0.334	Simple phenolic acids	0.436	Benzenoids	0.992	Phenols	0.768	Methoxyphenols	0.592			Methoxyphenols	0.592	Organic compounds; Alkyl aryl ethers; Alcohols and polyols; Phenols; Anisoles; Methoxyphenols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Hydroxy acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Aromatic alcohols; Organic oxides; Methoxybenzenes; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Phenoxy compounds; Chemical entities	181.048	501	8.352	816700493969548259	816699113955181234	816699113955181233	1862	
2	C14H34N4O	[M + Na]+	C14H34N4NaO+	Alkaloids	0.415	Ornithine alkaloids	0.658	Polyamines	0.812	Organic nitrogen compounds	0.999	Organonitrogen compounds	0.997					Organonitrogen compounds	0.997	Organic compounds; Organonitrogen compounds; Organooxygen compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	297.260	501	8.356	816700495399806507	816699114135536316	816699114135536315	1890	
2	C29H33N3O4	[M + Na]+	C29H33N3NaO4+	Amino acids and Peptides	0.738	Small peptides	0.067	Dipeptides	0.029	Organic acids and derivatives	0.992	Carboxylic acids and derivatives	0.983	Amino acids, peptides, and analogues	0.907	Amino acids and derivatives	0.905	Alpha amino acids and derivatives	0.532	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Carbonyl compounds; Trialkylamines; Benzene and substituted derivatives; Benzenoids; Amines; Tertiary amines; Aralkylamines; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	510.238	501	8.358	816700502790173056	816699114215228097	816699114215228096	1875	
1	C21H38O5	[M - H2O + H]+	C21H37O4+	Fatty acids	0.723	Eicosanoids	0.637	Prostaglandins	0.310	Lipids and lipid-like molecules	0.973	Fatty Acyls	0.809	Fatty acids and conjugates	0.587	Hydroxy fatty acids	0.619	Hydroxy fatty acids	0.619	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Hydroxy fatty acids; Monocarboxylic acids and derivatives; Carboxylic acids; Cyclic alcohols and derivatives; Secondary alcohols; Carbonyl compounds; Polyols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	353.267	502	8.366	816700497136249191	816699114399777484	816699114395583179	1866	
2	C18H32O3	[M - H2O + H]+	C18H31O2+	Fatty acids	0.999	Octadecanoids	0.720	Other Octadecanoids	0.838	Lipids and lipid-like molecules	0.991	Fatty Acyls	0.982	Lineolic acids and derivatives	0.575			Lineolic acids and derivatives	0.575	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Unsaturated fatty acids; Hydroxy fatty acids; Lineolic acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	279.231	503	8.377	816700496892979436	816699114609492695	816699114605298390	1881	
6	C18H38N2O7	[M + H]+	C18H39N2O7+	Amino acids and Peptides	0.604	Small peptides	0.438	Dipeptides	0.199	Organic acids and derivatives	0.994	Carboxylic acids and derivatives	0.984	Amino acids, peptides, and analogues	0.864	Amino acids and derivatives	0.860	Alpha amino acids and derivatives	0.806	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Carboxylic acids; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	395.275	503	8.379	816700498927217771	816699114714350301	816699114714350300	1883	
1	C14H24N4O2S	[M + Na]+	C14H24N4NaO2S+	Alkaloids	0.251	Histidine alkaloids	0.022	Menthane monoterpenoids	0.029	Organosulfur compounds	0.960	Thioethers	0.949	Aryl thioethers	0.914	Alkylarylthioethers	0.933	Alkylarylthioethers	0.933	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Triazoles; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Azoles; Carboxylic acid derivatives; Thioethers; Carbonyl compounds; Amines; Sulfenyl compounds; Alkylarylthioethers; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Aryl thioethers; Organic nitrogen compounds; Chemical entities	335.149	503	8.380	816700498876886086	816699114815013602	816699114815013601	1886	
2	C12H31N7	[M + Na]+	C12H31N7Na+	Alkaloids	0.941	Guanidine alkaloids	0.878	Tricyclic guanidine alkaloids	0.455	Organic nitrogen compounds	1.000	Organonitrogen compounds	1.000	Guanidines	0.620			Guanidines	0.620	Organic compounds; Organoheterocyclic compounds; Organonitrogen compounds; Guanidines; Carboximidamides; Organic 1,3-dipolar compounds; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities	296.252	503	8.390	816700502223941900	816699115028923117	816699115024728812	1901	
1	C19H41NO4	[M + Na]+	C19H41NNaO4+	Fatty acids	0.999	Spingolipids	0.990	Sphingoid bases	0.996	Lipids and lipid-like molecules	0.660							Lipids and lipid-like molecules	0.660	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Secondary alcohols; 1,2-aminoalcohols; Amines; Alkanolamines; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	370.294	504	8.401	816700499388591411	816699115200889591	816699115200889590	1899	
1	C21H47N7	[M + H]+	C21H48N7+	Alkaloids	0.974	Pseudoalkaloids (transamidation)	0.278	Tricyclic guanidine alkaloids	0.215	Organoheterocyclic compounds	0.849	Triazines	0.562	Aminotriazines	0.666	N-aliphatic s-triazines	0.644	N-aliphatic s-triazines	0.644	Organic compounds; Organoheterocyclic compounds; Triazines; Organonitrogen compounds; Aminotriazines; Trialkylamines; Amines; Tertiary amines; N-aliphatic s-triazines; 1,3,5-triazines; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities	398.394	507	8.446	816700501397663618	816699115456742150	816699115456742149	1928	
1	C18H37NO2	[M + H]+	C18H38NO2+	Fatty acids	0.999	Fatty amides	0.701	Sphingoid bases	0.794	Organic nitrogen compounds	1.000	Organonitrogen compounds	1.000	Amines	0.814	Alkanolamines	0.606	1,2-aminoalcohols	0.506	Organic compounds; Alcohols and polyols; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; 1,2-aminoalcohols; Amines; Alkanolamines; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	300.288	507	8.455	816700502026809472	816699115553211149	816699115553211148	1904	
1	C18H35NO	[M + H]+	C18H36NO+	Fatty acids	1.000	Fatty amides	1.000	Primary amides	1.000	Lipids and lipid-like molecules	0.872	Fatty Acyls	0.898	Fatty amides	0.869			Fatty amides	0.869	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; Primary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	282.278	507	8.457	816700503595479649	816699115637097234	816699115637097233	1905	
1	C19H32O3	[M + H]+	C19H33O3+	Terpenoids	0.835	Diterpenoids	0.787	Labdane diterpenoids	0.142	Lipids and lipid-like molecules	0.836	Prenol lipids	0.705	Diterpenoids	0.675			Diterpenoids	0.675	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Prenol lipids; Primary alcohols; Organooxygen compounds; Dialkyl ethers; Diterpenoids; Carbonyl compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	309.241	509	8.487	816700509081630615	816699116454986562	816699116450792257	1923	
1	C18H30O3	[M + H]+	C18H31O3+	Terpenoids	0.727	Diterpenoids	0.231	Prenyl quinone meroterpenoids	0.055	Lipids and lipid-like molecules	0.850							Lipids and lipid-like molecules	0.850	Organic compounds; Lipids and lipid-like molecules; Ketones; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carbonyl compounds; Cyclic ketones; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	295.225	509	8.487	816700509207459776	816699116534678345	816699116534678344	1924	
3	C13H30N2O5	[M + Na]+	C13H30N2NaO5+	Fatty acids	0.545	Ornithine alkaloids	0.530	Polyamines	0.661	Organic oxygen compounds	0.997	Organooxygen compounds	0.992	Alcohols and polyols	0.586			Alcohols and polyols	0.586	Organic compounds; Alcohols and polyols; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Monoalkylamines; Amines; Primary amines; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	317.207	509	8.488	816700509568169995	816699116610175822	816699116605981517	1925	
1	C18H34O3	[M + H]+	C18H35O3+	Terpenoids	0.933	Diterpenoids	0.817	Labdane diterpenoids	0.454	Lipids and lipid-like molecules	0.893	Prenol lipids	0.757	Diterpenoids	0.510			Diterpenoids	0.510	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Prenol lipids; Organooxygen compounds; Cyclic alcohols and derivatives; Diterpenoids; Secondary alcohols; Tertiary alcohols; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	299.258	511	8.520	816700511296223402	816699116681478995	816699116681478994	1932	
1	C37H62O8	[M + H]+	C37H63O8+	Fatty acids	0.992	Glycerolipids	0.959	Diacylglycerols	0.375	Lipids and lipid-like molecules	0.986	Fatty Acyls	0.985	Fatty alcohols	0.863			Fatty alcohols	0.863	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Glycerolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Carboxylic acid esters; Fatty alcohols; Secondary alcohols; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	635.454	511	8.524	816700528572561894	816699116773753688	816699116769559383	1936	
